batch_id,inventory_date,product_name,brand,unit,packaging_type,sales_channel,production_date,expiration_date,quantity_received,quantity_sold,quantity_in_stock,expected_stock,stock_discrepancy,minimum_stock_threshold,reorder_quantity,days_until_expiration,stock_status,expiration_status
BAT-000294,2022-01-17,Milk,Amul,liters,Polythene Packet,Retail,2021-11-28,2021-11-30,883.32,107,776,776.32,-0.32,90.63,20.12,-48,Sufficient,Expired
BAT-000295,2020-02-20,Milk,Mother Dairy,liters,Tetra Pack,Retail,2019-12-26,2020-01-24,911.4,677,234,234.4,-0.4,63.38,168.8,-27,Sufficient,Expired
BAT-000296,2022-06-15,Milk,Mother Dairy,liters,Polythene Packet,Retail,2022-06-01,2022-06-02,902.19,783,119,119.19,-0.19,98.17,192.87,-13,Sufficient,Expired
BAT-000297,2020-07-04,Milk,Sudha,liters,Tetra Pack,Retail,2020-05-30,2020-06-21,558.24,548,10,10.24,-0.24,81.05,85.7,-13,Low Stock,Expired
BAT-000298,2021-10-12,Milk,Mother Dairy,liters,Polythene Packet,Wholesale,2021-08-13,2021-08-15,40.39,22,18,18.39,-0.39,77.73,137.96,-58,Low Stock,Expired
BAT-000300,2021-04-17,Milk,Sudha,liters,Polythene Packet,Wholesale,2021-04-03,2021-04-05,531.42,244,287,287.42,-0.42,33.0,73.8,-12,Sufficient,Expired
BAT-000301,2019-10-22,Milk,Mother Dairy,liters,Polythene Packet,Retail,2019-09-16,2019-09-17,348.36,144,204,204.36,-0.36,35.53,171.85,-35,Sufficient,Expired
BAT-000303,2022-05-08,Milk,Mother Dairy,liters,Tetra Pack,Wholesale,2022-03-25,2022-04-19,195.21,62,133,133.21,-0.21,46.79,195.79,-19,Sufficient,Expired
BAT-000306,2020-03-22,Milk,Raj,liters,Tetra Pack,Online,2020-03-05,2020-04-02,274.46,250,24,24.46,-0.46,71.11,165.85,11,Low Stock,Safe
BAT-000307,2020-03-01,Milk,Mother Dairy,liters,Tetra Pack,Wholesale,2020-01-17,2020-02-09,978.15,2,976,976.15,-0.15,87.27,122.14,-21,Sufficient,Expired
BAT-000310,2019-10-13,Milk,Mother Dairy,liters,Tetra Pack,Retail,2019-08-29,2019-09-21,197.4,69,128,128.4,-0.4,62.2,29.82,-22,Sufficient,Expired
BAT-000311,2019-02-02,Milk,Mother Dairy,liters,Polythene Packet,Online,2018-12-10,2018-12-12,689.35,101,588,588.35,-0.35,74.84,134.97,-52,Sufficient,Expired
BAT-000314,2019-02-26,Milk,Amul,liters,Tetra Pack,Retail,2019-01-20,2019-02-16,957.37,401,556,556.37,-0.37,63.39,151.89,-10,Sufficient,Expired
BAT-000318,2022-01-15,Milk,Raj,liters,Tetra Pack,Online,2021-12-30,2022-01-25,873.12,89,784,784.12,-0.12,54.16,119.15,10,Sufficient,Safe
BAT-000321,2020-04-27,Milk,Amul,liters,Polythene Packet,Retail,2020-03-03,2020-03-05,528.11,177,351,351.11,-0.11,18.29,89.61,-53,Sufficient,Expired
BAT-000322,2021-07-04,Milk,Sudha,liters,Polythene Packet,Wholesale,2021-06-05,2021-06-07,918.29,306,612,612.29,-0.29,81.48,181.93,-27,Sufficient,Expired
BAT-000323,2022-02-10,Milk,Raj,liters,Tetra Pack,Wholesale,2022-01-23,2022-02-15,932.1,389,543,543.1,-0.1,14.7,65.91,5,Sufficient,Expiring Soon
BAT-000324,2021-02-10,Milk,Mother Dairy,liters,Polythene Packet,Online,2021-01-17,2021-01-18,640.3,506,134,134.3,-0.3,79.93,30.42,-23,Sufficient,Expired
BAT-000326,2022-09-16,Milk,Raj,liters,Polythene Packet,Retail,2022-08-09,2022-08-11,726.14,77,649,649.14,-0.14,32.6,45.85,-36,Sufficient,Expired
BAT-000329,2019-12-15,Milk,Sudha,liters,Tetra Pack,Wholesale,2019-11-23,2019-12-20,8.26,5,3,3.26,-0.26,87.91,121.99,5,Low Stock,Expiring Soon
BAT-000333,2019-09-08,Milk,Sudha,liters,Polythene Packet,Wholesale,2019-08-20,2019-08-21,144.22,20,124,124.22,-0.22,86.7,32.98,-18,Sufficient,Expired
BAT-000335,2019-09-16,Milk,Raj,liters,Tetra Pack,Wholesale,2019-09-13,2019-10-12,119.29,1,118,118.29,-0.29,78.36,59.64,26,Sufficient,Safe
BAT-000336,2020-02-25,Milk,Raj,liters,Polythene Packet,Wholesale,2020-01-03,2020-01-04,920.32,882,38,38.32,-0.32,37.84,24.49,-52,Sufficient,Expired
BAT-000340,2019-06-01,Milk,Sudha,liters,Polythene Packet,Retail,2019-05-07,2019-05-09,165.32,157,8,8.32,-0.32,11.63,21.99,-23,Low Stock,Expired
BAT-000341,2022-09-07,Milk,Mother Dairy,liters,Polythene Packet,Online,2022-08-05,2022-08-06,571.38,135,436,436.38,-0.38,80.72,112.1,-32,Sufficient,Expired
BAT-000342,2021-05-20,Milk,Mother Dairy,liters,Polythene Packet,Online,2021-05-13,2021-05-15,677.34,641,36,36.34,-0.34,11.54,94.49,-5,Sufficient,Expired
BAT-000344,2020-09-10,Milk,Sudha,liters,Polythene Packet,Retail,2020-08-07,2020-08-09,673.26,310,363,363.26,-0.26,92.81,76.43,-32,Sufficient,Expired
BAT-000346,2020-03-15,Milk,Raj,liters,Polythene Packet,Wholesale,2020-02-27,2020-02-29,406.19,188,218,218.19,-0.19,75.67,54.54,-15,Sufficient,Expired
BAT-000349,2020-09-26,Milk,Raj,liters,Polythene Packet,Online,2020-08-30,2020-08-31,12.41,2,10,10.41,-0.41,77.92,147.02,-26,Low Stock,Expired
BAT-000350,2020-02-12,Milk,Raj,liters,Tetra Pack,Wholesale,2019-12-14,2020-01-06,237.37,230,7,7.37,-0.37,70.69,188.28,-37,Low Stock,Expired
BAT-000351,2020-04-14,Milk,Mother Dairy,liters,Tetra Pack,Online,2020-03-14,2020-04-11,693.13,501,192,192.13,-0.13,29.37,146.98,-3,Sufficient,Expired
BAT-000352,2022-01-16,Milk,Raj,liters,Polythene Packet,Retail,2022-01-01,2022-01-03,967.11,424,543,543.11,-0.11,26.49,107.14,-13,Sufficient,Expired
BAT-000354,2020-03-02,Milk,Amul,liters,Polythene Packet,Online,2020-01-30,2020-02-01,613.5,527,86,86.5,-0.5,92.29,134.91,-30,Low Stock,Expired
BAT-000355,2019-07-19,Milk,Mother Dairy,liters,Tetra Pack,Online,2019-07-18,2019-08-13,815.01,539,276,276.01,-0.01,73.3,156.5,25,Sufficient,Safe
BAT-000357,2021-11-19,Milk,Amul,liters,Polythene Packet,Wholesale,2021-11-10,2021-11-11,122.22,81,41,41.22,-0.22,86.37,81.59,-8,Low Stock,Expired
BAT-000359,2019-02-01,Milk,Mother Dairy,liters,Tetra Pack,Retail,2018-12-31,2019-01-27,791.35,419,372,372.35,-0.35,87.37,148.34,-5,Sufficient,Expired
BAT-000360,2020-04-08,Milk,Mother Dairy,liters,Polythene Packet,Online,2020-03-10,2020-03-12,919.38,652,267,267.38,-0.38,58.25,42.27,-27,Sufficient,Expired
BAT-000361,2022-06-09,Milk,Sudha,liters,Tetra Pack,Online,2022-06-07,2022-07-04,765.31,444,321,321.31,-0.31,47.54,53.42,25,Sufficient,Safe
BAT-000363,2020-09-01,Milk,Amul,liters,Polythene Packet,Retail,2020-07-14,2020-07-15,678.02,518,160,160.02,-0.02,93.87,154.84,-48,Sufficient,Expired
BAT-000365,2019-02-03,Milk,Raj,liters,Tetra Pack,Retail,2019-01-23,2019-02-13,459.12,409,50,50.12,-0.12,92.41,79.05,10,Low Stock,Safe
BAT-000366,2020-02-28,Milk,Mother Dairy,liters,Tetra Pack,Retail,2020-01-15,2020-02-09,355.32,137,218,218.32,-0.32,15.99,31.21,-19,Sufficient,Expired
BAT-000368,2022-04-15,Milk,Raj,liters,Polythene Packet,Online,2022-03-27,2022-03-28,263.35,198,65,65.35,-0.35,62.43,169.77,-18,Sufficient,Expired
BAT-000369,2020-08-24,Milk,Mother Dairy,liters,Tetra Pack,Online,2020-07-24,2020-08-15,718.17,501,217,217.17,-0.17,67.11,195.45,-9,Sufficient,Expired
BAT-000370,2020-09-17,Milk,Raj,liters,Polythene Packet,Retail,2020-07-27,2020-07-28,741.09,221,520,520.09,-0.09,64.44,175.79,-51,Sufficient,Expired
BAT-000371,2020-09-26,Milk,Sudha,liters,Polythene Packet,Retail,2020-09-22,2020-09-24,672.12,186,486,486.12,-0.12,87.33,183.66,-2,Sufficient,Expired
BAT-000375,2022-06-17,Milk,Amul,liters,Tetra Pack,Retail,2022-05-03,2022-05-31,472.1,425,47,47.1,-0.1,15.49,58.17,-17,Sufficient,Expired
BAT-000376,2021-07-04,Milk,Mother Dairy,liters,Polythene Packet,Retail,2021-06-01,2021-06-02,527.03,105,422,422.03,-0.03,37.41,128.44,-32,Sufficient,Expired
BAT-000377,2019-08-01,Milk,Sudha,liters,Polythene Packet,Online,2019-07-28,2019-07-30,861.07,128,733,733.07,-0.07,91.23,110.85,-2,Sufficient,Expired
BAT-000378,2020-01-17,Milk,Raj,liters,Tetra Pack,Retail,2020-01-06,2020-01-30,764.46,473,291,291.46,-0.46,63.47,130.14,13,Sufficient,Safe
BAT-000381,2020-11-08,Milk,Mother Dairy,liters,Tetra Pack,Retail,2020-10-21,2020-11-12,913.18,692,221,221.18,-0.18,93.35,166.59,4,Sufficient,Expiring Soon
BAT-000382,2020-07-19,Milk,Raj,liters,Polythene Packet,Online,2020-06-04,2020-06-06,375.27,316,59,59.27,-0.27,75.25,44.18,-43,Low Stock,Expired
BAT-000383,2021-05-03,Milk,Raj,liters,Polythene Packet,Online,2021-03-10,2021-03-11,569.38,1,568,568.38,-0.38,39.76,176.25,-53,Sufficient,Expired
BAT-000387,2019-06-24,Milk,Mother Dairy,liters,Polythene Packet,Online,2019-04-29,2019-05-01,22.45,11,11,11.45,-0.45,59.8,42.65,-54,Low Stock,Expired
BAT-000389,2019-01-14,Milk,Raj,liters,Tetra Pack,Online,2018-11-26,2018-12-26,396.31,331,65,65.31,-0.31,79.47,90.3,-19,Low Stock,Expired
BAT-000390,2021-11-24,Milk,Sudha,liters,Tetra Pack,Wholesale,2021-11-08,2021-12-05,93.12,81,12,12.12,-0.12,20.89,26.23,11,Low Stock,Safe
BAT-000391,2021-06-06,Milk,Sudha,liters,Polythene Packet,Wholesale,2021-04-29,2021-04-30,698.15,174,524,524.15,-0.15,51.34,155.43,-37,Sufficient,Expired
BAT-000393,2022-04-02,Milk,Amul,liters,Tetra Pack,Retail,2022-02-20,2022-03-21,469.25,359,110,110.25,-0.25,70.33,61.75,-12,Sufficient,Expired
BAT-000396,2022-11-05,Milk,Raj,liters,Tetra Pack,Wholesale,2022-09-09,2022-10-01,470.46,237,233,233.46,-0.46,54.07,67.33,-35,Sufficient,Expired
BAT-000398,2022-05-09,Milk,Raj,liters,Tetra Pack,Retail,2022-03-21,2022-04-19,840.26,586,254,254.26,-0.26,29.42,168.58,-20,Sufficient,Expired
BAT-000399,2021-06-17,Milk,Amul,liters,Tetra Pack,Online,2021-04-21,2021-05-21,356.43,311,45,45.43,-0.43,30.15,195.92,-27,Sufficient,Expired
BAT-000404,2020-02-13,Milk,Amul,liters,Tetra Pack,Online,2020-01-17,2020-02-11,960.0,481,479,479.0,0.0,85.57,26.29,-2,Sufficient,Expired
BAT-000405,2021-07-01,Milk,Sudha,liters,Tetra Pack,Retail,2021-06-18,2021-07-12,738.05,331,407,407.05,-0.05,32.45,20.41,11,Sufficient,Safe
BAT-000406,2021-06-19,Milk,Mother Dairy,liters,Polythene Packet,Wholesale,2021-05-27,2021-05-29,586.16,273,313,313.16,-0.16,45.18,120.79,-21,Sufficient,Expired
BAT-000408,2019-01-21,Milk,Raj,liters,Polythene Packet,Wholesale,2018-12-08,2018-12-10,318.29,292,26,26.29,-0.29,95.38,26.79,-42,Low Stock,Expired
BAT-000411,2022-08-07,Milk,Amul,liters,Tetra Pack,Wholesale,2022-07-07,2022-08-01,601.45,50,551,551.45,-0.45,71.89,87.54,-6,Sufficient,Expired
BAT-000415,2021-12-10,Milk,Mother Dairy,liters,Tetra Pack,Retail,2021-10-27,2021-11-24,57.38,56,1,1.38,-0.38,94.25,28.84,-16,Low Stock,Expired
BAT-000417,2021-11-23,Milk,Sudha,liters,Polythene Packet,Online,2021-10-16,2021-10-17,847.32,273,574,574.32,-0.32,41.21,187.15,-37,Sufficient,Expired
BAT-000418,2020-11-14,Milk,Amul,liters,Polythene Packet,Retail,2020-10-18,2020-10-19,485.25,44,441,441.25,-0.25,48.32,151.54,-26,Sufficient,Expired
BAT-000419,2020-11-01,Milk,Amul,liters,Polythene Packet,Retail,2020-09-07,2020-09-08,721.03,372,349,349.03,-0.03,11.09,108.42,-54,Sufficient,Expired
BAT-000420,2021-11-03,Milk,Mother Dairy,liters,Tetra Pack,Wholesale,2021-10-08,2021-11-03,97.27,5,92,92.27,-0.27,34.82,139.19,0,Sufficient,Urgent
BAT-000423,2020-01-10,Milk,Mother Dairy,liters,Tetra Pack,Online,2019-12-09,2020-01-06,564.27,359,205,205.27,-0.27,88.53,178.68,-4,Sufficient,Expired
BAT-000425,2019-09-07,Milk,Amul,liters,Polythene Packet,Wholesale,2019-08-03,2019-08-05,808.3,654,154,154.3,-0.3,32.48,139.8,-33,Sufficient,Expired
BAT-000429,2019-01-20,Milk,Mother Dairy,liters,Polythene Packet,Online,2019-01-06,2019-01-07,820.5,417,403,403.5,-0.5,22.34,189.63,-13,Sufficient,Expired
BAT-000430,2022-07-26,Butter,Warana,kilograms,Frozen,Wholesale,2022-07-05,2022-08-11,430.46,47,383,383.46,-0.46,21.55,184.32,16,Sufficient,Safe
BAT-000431,2022-09-25,Butter,Warana,kilograms,Frozen,Retail,2022-08-20,2022-09-25,440.42,246,194,194.42,-0.42,88.03,53.81,0,Sufficient,Urgent
BAT-000433,2019-09-20,Butter,Amul,kilograms,Refrigerated,Retail,2019-08-12,2019-09-19,8.47,3,5,5.47,-0.47,54.58,128.52,-1,Low Stock,Expired
BAT-000435,2019-08-24,Butter,Mother Dairy,kilograms,Frozen,Wholesale,2019-08-08,2019-09-14,791.17,534,257,257.17,-0.17,80.22,59.28,21,Sufficient,Safe
BAT-000436,2019-04-02,Butter,Amul,kilograms,Refrigerated,Retail,2019-02-17,2019-03-29,705.44,279,426,426.44,-0.44,10.55,66.62,-4,Sufficient,Expired
BAT-000437,2021-08-25,Butter,Parag Milk Foods,kilograms,Frozen,Retail,2021-07-08,2021-08-16,535.1,18,517,517.1,-0.1,32.01,46.46,-9,Sufficient,Expired
BAT-000438,2022-11-13,Butter,Parag Milk Foods,kilograms,Frozen,Retail,2022-09-23,2022-10-21,615.24,281,334,334.24,-0.24,46.01,130.83,-23,Sufficient,Expired
BAT-000440,2019-02-19,Butter,Warana,kilograms,Frozen,Wholesale,2019-01-15,2019-02-16,351.25,350,1,1.25,-0.25,56.15,124.41,-3,Low Stock,Expired
BAT-000441,2019-04-06,Butter,Parag Milk Foods,kilograms,Frozen,Wholesale,2019-03-26,2019-05-05,332.23,328,4,4.23,-0.23,72.73,175.3,29,Low Stock,Safe
BAT-000442,2020-06-16,Butter,Amul,kilograms,Refrigerated,Wholesale,2020-05-01,2020-06-04,901.18,637,264,264.18,-0.18,84.76,98.3,-12,Sufficient,Expired
BAT-000443,2021-01-03,Butter,Amul,kilograms,Frozen,Online,2020-12-02,2021-01-02,650.03,74,576,576.03,-0.03,71.8,107.14,-1,Sufficient,Expired
BAT-000445,2019-09-18,Butter,Amul,kilograms,Frozen,Wholesale,2019-08-06,2019-09-10,140.43,128,12,12.43,-0.43,92.03,100.15,-8,Low Stock,Expired
BAT-000448,2019-09-14,Butter,Mother Dairy,kilograms,Frozen,Online,2019-09-11,2019-10-17,39.13,12,27,27.13,-0.13,95.8,184.81,33,Low Stock,Safe
BAT-000449,2021-09-23,Butter,Warana,kilograms,Refrigerated,Online,2021-08-12,2021-09-06,53.34,29,24,24.34,-0.34,74.38,158.42,-17,Low Stock,Expired
BAT-000451,2019-01-20,Butter,Parag Milk Foods,kilograms,Refrigerated,Retail,2018-12-02,2019-01-09,210.36,197,13,13.36,-0.36,91.66,112.36,-11,Low Stock,Expired
BAT-000455,2019-11-14,Butter,Mother Dairy,kilograms,Frozen,Wholesale,2019-10-01,2019-10-30,838.32,163,675,675.32,-0.32,14.99,30.8,-15,Sufficient,Expired
BAT-000457,2022-09-16,Butter,Amul,kilograms,Frozen,Retail,2022-07-19,2022-08-20,266.12,225,41,41.12,-0.12,56.43,34.68,-27,Low Stock,Expired
BAT-000459,2019-03-11,Butter,Amul,kilograms,Refrigerated,Retail,2019-02-06,2019-03-03,151.17,112,39,39.17,-0.17,12.52,164.22,-8,Sufficient,Expired
BAT-000460,2019-09-02,Butter,Amul,kilograms,Refrigerated,Online,2019-08-24,2019-09-25,226.32,84,142,142.32,-0.32,54.05,154.66,23,Sufficient,Safe
BAT-000461,2020-04-24,Butter,Warana,kilograms,Refrigerated,Online,2020-03-15,2020-04-22,403.35,183,220,220.35,-0.35,68.73,102.13,-2,Sufficient,Expired
BAT-000464,2022-02-10,Butter,Amul,kilograms,Frozen,Wholesale,2022-01-09,2022-02-06,188.05,57,131,131.05,-0.05,46.7,173.41,-4,Sufficient,Expired
BAT-000467,2019-10-24,Butter,Warana,kilograms,Frozen,Wholesale,2019-10-07,2019-11-02,851.39,650,201,201.39,-0.39,15.53,178.11,9,Sufficient,Safe
BAT-000468,2020-02-06,Butter,Parag Milk Foods,kilograms,Refrigerated,Wholesale,2020-01-02,2020-02-01,442.26,172,270,270.26,-0.26,77.08,73.4,-5,Sufficient,Expired
BAT-000469,2021-07-05,Butter,Amul,kilograms,Refrigerated,Wholesale,2021-06-16,2021-07-13,362.45,313,49,49.45,-0.45,10.42,101.82,8,Sufficient,Safe
BAT-000470,2022-10-01,Butter,Warana,kilograms,Frozen,Online,2022-08-30,2022-09-24,171.23,34,137,137.23,-0.23,12.51,29.81,-7,Sufficient,Expired
BAT-000471,2020-05-11,Butter,Mother Dairy,kilograms,Frozen,Retail,2020-03-22,2020-04-26,572.47,451,121,121.47,-0.47,66.28,146.25,-15,Sufficient,Expired
BAT-000472,2022-10-10,Butter,Warana,kilograms,Refrigerated,Retail,2022-08-25,2022-09-24,974.38,232,742,742.38,-0.38,34.34,27.13,-16,Sufficient,Expired
BAT-000476,2022-03-14,Butter,Parag Milk Foods,kilograms,Refrigerated,Online,2022-02-24,2022-03-29,783.25,565,218,218.25,-0.25,71.5,117.16,15,Sufficient,Safe
BAT-000478,2021-03-21,Butter,Mother Dairy,kilograms,Frozen,Wholesale,2021-01-31,2021-03-03,625.21,244,381,381.21,-0.21,18.34,97.24,-18,Sufficient,Expired
BAT-000480,2020-08-28,Butter,Parag Milk Foods,kilograms,Refrigerated,Online,2020-08-09,2020-09-16,327.09,221,106,106.09,-0.09,14.82,149.05,19,Sufficient,Safe
BAT-000481,2021-07-28,Butter,Parag Milk Foods,kilograms,Refrigerated,Retail,2021-05-30,2021-06-28,784.21,675,109,109.21,-0.21,91.81,84.47,-30,Sufficient,Expired
BAT-000483,2022-10-09,Butter,Mother Dairy,kilograms,Frozen,Retail,2022-09-10,2022-10-09,603.26,46,557,557.26,-0.26,58.45,33.47,0,Sufficient,Urgent
BAT-000484,2021-08-16,Butter,Warana,kilograms,Frozen,Wholesale,2021-07-16,2021-08-21,944.23,264,680,680.23,-0.23,56.67,106.73,5,Sufficient,Expiring Soon
BAT-000486,2021-10-21,Butter,Parag Milk Foods,kilograms,Frozen,Online,2021-08-29,2021-09-27,653.39,524,129,129.39,-0.39,16.72,111.17,-24,Sufficient,Expired
BAT-000489,2019-02-13,Butter,Parag Milk Foods,kilograms,Refrigerated,Wholesale,2019-01-20,2019-02-14,746.15,305,441,441.15,-0.15,34.35,104.43,1,Sufficient,Urgent
BAT-000490,2022-10-26,Butter,Parag Milk Foods,kilograms,Frozen,Retail,2022-09-10,2022-10-11,51.32,4,47,47.32,-0.32,40.81,122.01,-15,Sufficient,Expired
BAT-000492,2020-09-17,Butter,Amul,kilograms,Refrigerated,Online,2020-09-03,2020-09-30,621.41,35,586,586.41,-0.41,18.12,126.43,13,Sufficient,Safe
BAT-000493,2020-08-22,Butter,Mother Dairy,kilograms,Frozen,Online,2020-07-14,2020-08-19,701.2,533,168,168.2,-0.2,57.55,56.69,-3,Sufficient,Expired
BAT-000494,2019-03-16,Butter,Amul,kilograms,Frozen,Wholesale,2019-02-23,2019-03-31,358.35,248,110,110.35,-0.35,82.68,104.08,15,Sufficient,Safe
BAT-000497,2021-07-01,Butter,Warana,kilograms,Frozen,Wholesale,2021-05-26,2021-07-05,793.06,645,148,148.06,-0.06,21.66,40.12,4,Sufficient,Expiring Soon
BAT-000499,2019-10-26,Butter,Amul,kilograms,Refrigerated,Retail,2019-10-09,2019-11-03,950.33,684,266,266.33,-0.33,60.57,25.88,8,Sufficient,Safe
BAT-000500,2022-09-17,Butter,Warana,kilograms,Refrigerated,Online,2022-09-13,2022-10-16,356.09,93,263,263.09,-0.09,89.82,184.26,29,Sufficient,Safe
BAT-000501,2020-12-03,Butter,Warana,kilograms,Refrigerated,Online,2020-11-27,2021-01-02,457.21,247,210,210.21,-0.21,55.27,50.64,30,Sufficient,Safe
BAT-000502,2021-07-19,Butter,Parag Milk Foods,kilograms,Refrigerated,Wholesale,2021-06-18,2021-07-22,11.1,1,10,10.1,-0.1,31.4,171.39,3,Low Stock,Urgent
BAT-000504,2022-09-22,Butter,Warana,kilograms,Refrigerated,Wholesale,2022-09-06,2022-10-11,717.33,579,138,138.33,-0.33,31.01,171.34,19,Sufficient,Safe
BAT-000505,2021-11-25,Butter,Warana,kilograms,Refrigerated,Retail,2021-10-04,2021-11-03,946.41,561,385,385.41,-0.41,71.32,126.31,-22,Sufficient,Expired
BAT-000509,2022-10-11,Butter,Parag Milk Foods,kilograms,Frozen,Retail,2022-09-23,2022-10-19,436.35,133,303,303.35,-0.35,82.62,193.98,8,Sufficient,Safe
BAT-000511,2019-06-17,Butter,Mother Dairy,kilograms,Frozen,Online,2019-06-15,2019-07-23,502.18,36,466,466.18,-0.18,45.49,148.01,36,Sufficient,Safe
BAT-000515,2019-05-01,Butter,Amul,kilograms,Refrigerated,Online,2019-03-06,2019-04-06,281.3,135,146,146.3,-0.3,65.01,22.34,-25,Sufficient,Expired
BAT-000519,2021-01-14,Butter,Warana,kilograms,Frozen,Retail,2020-12-19,2021-01-20,598.28,506,92,92.28,-0.28,37.98,53.75,6,Sufficient,Expiring Soon
BAT-000521,2019-05-06,Butter,Parag Milk Foods,kilograms,Refrigerated,Online,2019-03-15,2019-04-11,764.41,398,366,366.41,-0.41,29.93,120.0,-25,Sufficient,Expired
BAT-000522,2020-01-25,Butter,Warana,kilograms,Refrigerated,Wholesale,2019-12-15,2020-01-24,587.33,272,315,315.33,-0.33,20.61,81.64,-1,Sufficient,Expired
BAT-000526,2021-07-25,Butter,Mother Dairy,kilograms,Frozen,Online,2021-06-28,2021-08-04,795.28,343,452,452.28,-0.28,32.83,63.95,10,Sufficient,Safe
BAT-000528,2020-08-16,Butter,Parag Milk Foods,kilograms,Frozen,Online,2020-08-01,2020-09-08,640.05,190,450,450.05,-0.05,43.06,39.73,23,Sufficient,Safe
BAT-000532,2021-03-09,Butter,Mother Dairy,kilograms,Refrigerated,Retail,2021-03-02,2021-04-08,203.16,178,25,25.16,-0.16,90.54,126.68,30,Low Stock,Safe
BAT-000533,2020-08-09,Butter,Parag Milk Foods,kilograms,Refrigerated,Retail,2020-07-16,2020-08-11,216.34,168,48,48.34,-0.34,72.24,93.38,2,Low Stock,Urgent
BAT-000538,2021-06-18,Butter,Mother Dairy,kilograms,Refrigerated,Retail,2021-06-09,2021-07-09,680.07,452,228,228.07,-0.07,15.49,186.91,21,Sufficient,Safe
BAT-000539,2019-03-08,Butter,Parag Milk Foods,kilograms,Frozen,Online,2019-02-12,2019-03-09,839.04,490,349,349.04,-0.04,86.94,160.89,1,Sufficient,Urgent
BAT-000541,2020-11-15,Butter,Warana,kilograms,Refrigerated,Retail,2020-10-19,2020-11-28,798.33,137,661,661.33,-0.33,71.18,99.79,13,Sufficient,Safe
BAT-000544,2022-04-25,Butter,Parag Milk Foods,kilograms,Frozen,Online,2022-03-17,2022-04-26,22.36,19,3,3.36,-0.36,78.5,130.84,1,Low Stock,Urgent
BAT-000545,2019-06-24,Butter,Mother Dairy,kilograms,Refrigerated,Retail,2019-05-21,2019-06-30,703.18,690,13,13.18,-0.18,27.4,100.23,6,Low Stock,Expiring Soon
BAT-000546,2022-07-24,Butter,Warana,kilograms,Frozen,Wholesale,2022-05-27,2022-06-21,267.34,241,26,26.34,-0.34,53.64,45.72,-33,Low Stock,Expired
BAT-000548,2022-05-07,Butter,Parag Milk Foods,kilograms,Frozen,Online,2022-04-01,2022-05-07,264.08,108,156,156.08,-0.08,51.89,122.31,0,Sufficient,Urgent
BAT-000549,2022-07-15,Butter,Warana,kilograms,Refrigerated,Wholesale,2022-07-05,2022-08-09,617.34,433,184,184.34,-0.34,58.59,97.41,25,Sufficient,Safe
BAT-000553,2020-01-21,Butter,Warana,kilograms,Frozen,Retail,2020-01-19,2020-02-21,555.48,10,545,545.48,-0.48,89.01,22.57,31,Sufficient,Safe
BAT-000554,2022-06-25,Butter,Parag Milk Foods,kilograms,Frozen,Retail,2022-05-21,2022-06-29,311.06,246,65,65.06,-0.06,87.02,164.91,4,Low Stock,Expiring Soon
BAT-000556,2019-09-22,Butter,Parag Milk Foods,kilograms,Frozen,Online,2019-09-10,2019-10-17,28.42,25,3,3.42,-0.42,10.66,63.6,25,Low Stock,Safe
BAT-000557,2020-04-14,Butter,Parag Milk Foods,kilograms,Refrigerated,Retail,2020-03-31,2020-04-29,307.29,286,21,21.29,-0.29,35.02,131.22,15,Low Stock,Safe
BAT-000558,2020-07-26,Butter,Warana,kilograms,Frozen,Online,2020-06-17,2020-07-24,392.01,35,357,357.01,-0.01,34.43,196.11,-2,Sufficient,Expired
BAT-000559,2020-08-21,Butter,Mother Dairy,kilograms,Frozen,Online,2020-06-24,2020-07-21,513.3,351,162,162.3,-0.3,28.88,102.15,-31,Sufficient,Expired
BAT-000560,2019-12-17,Butter,Parag Milk Foods,kilograms,Refrigerated,Retail,2019-12-12,2020-01-19,597.46,158,439,439.46,-0.46,40.66,24.37,33,Sufficient,Safe
BAT-000562,2021-10-21,Butter,Amul,kilograms,Refrigerated,Online,2021-09-22,2021-11-01,635.0,394,241,241.0,0.0,94.06,31.86,11,Sufficient,Safe
BAT-000563,2022-08-23,Butter,Amul,kilograms,Refrigerated,Retail,2022-07-16,2022-08-20,920.05,541,379,379.05,-0.05,65.63,132.8,-3,Sufficient,Expired
BAT-000569,2022-04-11,Butter,Warana,kilograms,Frozen,Retail,2022-03-01,2022-03-29,269.26,239,30,30.26,-0.26,71.07,172.87,-13,Low Stock,Expired
BAT-000570,2021-03-26,Butter,Amul,kilograms,Frozen,Retail,2021-03-09,2021-04-15,51.22,10,41,41.22,-0.22,45.3,112.66,20,Low Stock,Safe
BAT-000571,2021-07-27,Butter,Parag Milk Foods,kilograms,Frozen,Retail,2021-07-09,2021-08-14,836.21,157,679,679.21,-0.21,74.75,152.02,18,Sufficient,Safe
BAT-000573,2019-05-26,Butter,Warana,kilograms,Frozen,Wholesale,2019-04-01,2019-05-08,89.02,19,70,70.02,-0.02,98.97,54.9,-18,Low Stock,Expired
BAT-000576,2021-01-25,Butter,Warana,kilograms,Frozen,Retail,2020-11-27,2021-01-03,917.01,602,315,315.01,-0.01,39.54,24.19,-22,Sufficient,Expired
BAT-000577,2020-12-16,Butter,Warana,kilograms,Refrigerated,Wholesale,2020-11-16,2020-12-15,406.06,184,222,222.06,-0.06,72.68,196.07,-1,Sufficient,Expired
